_id,Indikator,Auspragung,Jahr,Raumbezug,Indikatorwert,Basiswert 1,Basiswert 2,Name Basiswert 1,Name Basiswert 2
461,Arbeitslose - Anteil,deutsch,2007,18 Untergiesing - Harlaching,4.1,1055.3,25521.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
462,Arbeitslose - Anteil,deutsch,2007,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.4,1390,41333,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
463,Arbeitslose - Anteil,deutsch,2007,20 Hadern,3.8,839,22131,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
464,Arbeitslose - Anteil,deutsch,2007,21 Pasing - Obermenzing,2.9,991,34426.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
465,Arbeitslose - Anteil,deutsch,2007,22 Aubing - Lochhausen - Langwied,4,747.8,18838,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
466,Arbeitslose - Anteil,deutsch,2007,23 Allach - Untermenzing,2.8,406,14664.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
467,Arbeitslose - Anteil,deutsch,2007,24 Feldmoching - Hasenbergl,5.1,1237.5,24383,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
468,Arbeitslose - Anteil,deutsch,2007,25 Laim,3.9,1014,25990,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
469,Arbeitslose - Anteil,deutsch,2006,Stadt München,4.8,32209.8,676467.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
470,Arbeitslose - Anteil,deutsch,2006,01 Altstadt - Lehel,3.4,363,10522.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
471,Arbeitslose - Anteil,deutsch,2006,02 Ludwigsvorstadt - Isarvorstadt,4.8,1204,24878.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
472,Arbeitslose - Anteil,deutsch,2006,03 Maxvorstadt,4,1061.5,26336,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
473,Arbeitslose - Anteil,deutsch,2006,04 Schwabing - West,4,1303.8,32524.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
474,Arbeitslose - Anteil,deutsch,2006,05 Au - Haidhausen,4.2,1254.5,30097.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
475,Arbeitslose - Anteil,deutsch,2006,06 Sendling,5.1,1005.3,19544.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
476,Arbeitslose - Anteil,deutsch,2006,07 Sendling - Westpark,5.1,1315,25614,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
477,Arbeitslose - Anteil,deutsch,2006,08 Schwanthalerhöhe,6.1,724.3,11904.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
478,Arbeitslose - Anteil,deutsch,2006,09 Neuhausen - Nymphenburg,4.6,2076.8,45371.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
479,Arbeitslose - Anteil,deutsch,2006,10 Moosach,5.9,1367.3,23301.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
480,Arbeitslose - Anteil,deutsch,2006,11 Milbertshofen - Am Hart,6.7,1885.5,28139,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
481,Arbeitslose - Anteil,deutsch,2006,12 Schwabing - Freimann,4,1324.8,33412.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
482,Arbeitslose - Anteil,deutsch,2006,13 Bogenhausen,3.5,1456.8,41152.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
483,Arbeitslose - Anteil,deutsch,2006,14 Berg am Laim,5.4,1019,18909.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
484,Arbeitslose - Anteil,deutsch,2006,15 Trudering - Riem,3.5,1011,28835.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
485,Arbeitslose - Anteil,deutsch,2006,16 Ramersdorf - Perlach,6.1,2934.3,47780,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
486,Arbeitslose - Anteil,deutsch,2006,17 Obergiesing - Fasangarten,5.2,1199.3,22854,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
487,Arbeitslose - Anteil,deutsch,2006,18 Untergiesing - Harlaching,5,1249.8,25110,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
488,Arbeitslose - Anteil,deutsch,2006,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.8,1541.5,40908.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
489,Arbeitslose - Anteil,deutsch,2006,20 Hadern,4.5,981,21948,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
490,Arbeitslose - Anteil,deutsch,2006,21 Pasing - Obermenzing,3.8,1301.3,34107.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
491,Arbeitslose - Anteil,deutsch,2006,22 Aubing - Lochhausen - Langwied,5.4,1026.8,18921.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
492,Arbeitslose - Anteil,deutsch,2006,23 Allach - Untermenzing,3.5,501.8,14466.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
493,Arbeitslose - Anteil,deutsch,2006,24 Feldmoching - Hasenbergl,6.4,1536.8,24152.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
494,Arbeitslose - Anteil,deutsch,2006,25 Laim,4.5,1151.8,25675,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
495,Arbeitslose - Anteil,deutsch,2005,Stadt München,5.6,37049,659640.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
496,Arbeitslose - Anteil,deutsch,2005,01 Altstadt - Lehel,4.7,489.8,10311.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
497,Arbeitslose - Anteil,deutsch,2005,02 Ludwigsvorstadt - Isarvorstadt,6.3,1481.3,23581.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
498,Arbeitslose - Anteil,deutsch,2005,03 Maxvorstadt,5,1211.3,24103.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
499,Arbeitslose - Anteil,deutsch,2005,04 Schwabing - West,4.6,1423,30650,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
500,Arbeitslose - Anteil,deutsch,2005,05 Au - Haidhausen,5.4,1546.5,28771.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
501,Arbeitslose - Anteil,deutsch,2005,06 Sendling,6.3,1199,18898.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
502,Arbeitslose - Anteil,deutsch,2005,07 Sendling - Westpark,6,1488.8,24984,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
503,Arbeitslose - Anteil,deutsch,2005,08 Schwanthalerhöhe,7.3,825,11322.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
504,Arbeitslose - Anteil,deutsch,2005,09 Neuhausen - Nymphenburg,5.1,2222.5,43975.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
505,Arbeitslose - Anteil,deutsch,2005,10 Moosach,6,1398.8,23255.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
506,Arbeitslose - Anteil,deutsch,2005,11 Milbertshofen - Am Hart,7.5,2041,27126.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
507,Arbeitslose - Anteil,deutsch,2005,12 Schwabing - Freimann,5.1,1633.3,31887,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
508,Arbeitslose - Anteil,deutsch,2005,13 Bogenhausen,4,1653,40892,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
509,Arbeitslose - Anteil,deutsch,2005,14 Berg am Laim,6.7,1251.8,18683.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
510,Arbeitslose - Anteil,deutsch,2005,15 Trudering - Riem,3.8,1052.3,27780.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
511,Arbeitslose - Anteil,deutsch,2005,16 Ramersdorf - Perlach,6.9,3306,48109.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
512,Arbeitslose - Anteil,deutsch,2005,17 Obergiesing - Fasangarten,6.7,1468.8,21961,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
513,Arbeitslose - Anteil,deutsch,2005,18 Untergiesing - Harlaching,5.9,1448.3,24494.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
514,Arbeitslose - Anteil,deutsch,2005,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,4.7,1895.8,40591.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
515,Arbeitslose - Anteil,deutsch,2005,20 Hadern,4.8,1046.3,21667.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
516,Arbeitslose - Anteil,deutsch,2005,21 Pasing - Obermenzing,4.2,1408.5,33825,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
517,Arbeitslose - Anteil,deutsch,2005,22 Aubing - Lochhausen - Langwied,6.1,1175.8,19165,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
518,Arbeitslose - Anteil,deutsch,2005,23 Allach - Untermenzing,4.3,612.3,14358,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
519,Arbeitslose - Anteil,deutsch,2005,24 Feldmoching - Hasenbergl,7.6,1818.3,23983.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
520,Arbeitslose - Anteil,deutsch,2005,25 Laim,5.4,1367.3,25260,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
521,Arbeitslose - Anteil,deutsch,2004,Stadt München,4.5,29742.5,659728,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
522,Arbeitslose - Anteil,deutsch,2004,01 Altstadt - Lehel,4.3,437.5,10097.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
523,Arbeitslose - Anteil,deutsch,2004,02 Ludwigsvorstadt - Isarvorstadt,5.5,1286.8,23331.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
524,Arbeitslose - Anteil,deutsch,2004,03 Maxvorstadt,4.7,1106.5,23749.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
525,Arbeitslose - Anteil,deutsch,2004,04 Schwabing - West,4.2,1271.8,30315.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
526,Arbeitslose - Anteil,deutsch,2004,05 Au - Haidhausen,4.8,1342.8,28039.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
527,Arbeitslose - Anteil,deutsch,2004,06 Sendling,4.9,931,18812,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
528,Arbeitslose - Anteil,deutsch,2004,07 Sendling - Westpark,4.9,1231.5,24975,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
529,Arbeitslose - Anteil,deutsch,2004,08 Schwanthalerhöhe,5.8,649,11129.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
530,Arbeitslose - Anteil,deutsch,2004,09 Neuhausen - Nymphenburg,4.1,1776,43845.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
531,Arbeitslose - Anteil,deutsch,2004,10 Moosach,4.4,1036.8,23482.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
532,Arbeitslose - Anteil,deutsch,2004,11 Milbertshofen - Am Hart,5.4,1466.8,27095.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
533,Arbeitslose - Anteil,deutsch,2004,12 Schwabing - Freimann,4.2,1336,32146,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
534,Arbeitslose - Anteil,deutsch,2004,13 Bogenhausen,3.7,1514.8,41230.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
535,Arbeitslose - Anteil,deutsch,2004,14 Berg am Laim,5.1,958.8,18783.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
536,Arbeitslose - Anteil,deutsch,2004,15 Trudering - Riem,3.4,923.3,27198.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
537,Arbeitslose - Anteil,deutsch,2004,16 Ramersdorf - Perlach,4.8,2342.3,48637.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
538,Arbeitslose - Anteil,deutsch,2004,17 Obergiesing - Fasangarten,5.3,1154.5,21735,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
539,Arbeitslose - Anteil,deutsch,2004,18 Untergiesing - Harlaching,4.8,1182.3,24706,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
540,Arbeitslose - Anteil,deutsch,2004,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,4.1,1681,40936.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
541,Arbeitslose - Anteil,deutsch,2004,20 Hadern,4,882,21881.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
542,Arbeitslose - Anteil,deutsch,2004,21 Pasing - Obermenzing,3.6,1208.3,33835.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
543,Arbeitslose - Anteil,deutsch,2004,22 Aubing - Lochhausen - Langwied,4.4,854.3,19564,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
544,Arbeitslose - Anteil,deutsch,2004,23 Allach - Untermenzing,3.4,494.3,14331,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
545,Arbeitslose - Anteil,deutsch,2004,24 Feldmoching - Hasenbergl,4.9,1197,24287.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
546,Arbeitslose - Anteil,deutsch,2004,25 Laim,4.6,1168.5,25580,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
547,Arbeitslose - Anteil,deutsch,2003,Stadt München,4.7,30915.5,664183,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
548,Arbeitslose - Anteil,deutsch,2003,01 Altstadt - Lehel,4.6,472.3,10210.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
549,Arbeitslose - Anteil,deutsch,2003,02 Ludwigsvorstadt - Isarvorstadt,6,1409.8,23340.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
550,Arbeitslose - Anteil,deutsch,2003,03 Maxvorstadt,5.2,1233.8,23839.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
551,Arbeitslose - Anteil,deutsch,2003,04 Schwabing - West,4.5,1353.5,30302.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
552,Arbeitslose - Anteil,deutsch,2003,05 Au - Haidhausen,5.2,1458,28062.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
553,Arbeitslose - Anteil,deutsch,2003,06 Sendling,5.2,970.5,18649.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
554,Arbeitslose - Anteil,deutsch,2003,07 Sendling - Westpark,4.8,1203.3,25216.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
555,Arbeitslose - Anteil,deutsch,2003,08 Schwanthalerhöhe,6.3,682.5,10917,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
556,Arbeitslose - Anteil,deutsch,2003,09 Neuhausen - Nymphenburg,4.4,1936.5,44253.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
557,Arbeitslose - Anteil,deutsch,2003,10 Moosach,4.6,1087.5,23633,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
558,Arbeitslose - Anteil,deutsch,2003,11 Milbertshofen - Am Hart,5.5,1493.5,27313.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
559,Arbeitslose - Anteil,deutsch,2003,12 Schwabing - Freimann,4.4,1432.5,32600.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
560,Arbeitslose - Anteil,deutsch,2003,13 Bogenhausen,3.9,1604.3,41668,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
561,Arbeitslose - Anteil,deutsch,2003,14 Berg am Laim,5.2,985.8,18878,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
562,Arbeitslose - Anteil,deutsch,2003,15 Trudering - Riem,3.5,949,27071.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
563,Arbeitslose - Anteil,deutsch,2003,16 Ramersdorf - Perlach,4.8,2371,49224.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
564,Arbeitslose - Anteil,deutsch,2003,17 Obergiesing - Fasangarten,5.2,1136.8,21891,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
565,Arbeitslose - Anteil,deutsch,2003,18 Untergiesing - Harlaching,5,1242.5,24967.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
566,Arbeitslose - Anteil,deutsch,2003,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,4.2,1752.8,41474.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
567,Arbeitslose - Anteil,deutsch,2003,20 Hadern,4,884.8,22126.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
568,Arbeitslose - Anteil,deutsch,2003,21 Pasing - Obermenzing,3.7,1233.8,33771.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
569,Arbeitslose - Anteil,deutsch,2003,22 Aubing - Lochhausen - Langwied,4.3,860,19940.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
570,Arbeitslose - Anteil,deutsch,2003,23 Allach - Untermenzing,3.5,496.3,14331.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
571,Arbeitslose - Anteil,deutsch,2003,24 Feldmoching - Hasenbergl,4.9,1219,24682.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
572,Arbeitslose - Anteil,deutsch,2003,25 Laim,4.7,1209,25814.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
573,Arbeitslose - Anteil,deutsch,2002,Stadt München,3.9,26128.8,668558,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
574,Arbeitslose - Anteil,deutsch,2002,01 Altstadt - Lehel,3.8,391.3,10381.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
575,Arbeitslose - Anteil,deutsch,2002,02 Ludwigsvorstadt - Isarvorstadt,5.4,1261.5,23433.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
576,Arbeitslose - Anteil,deutsch,2002,03 Maxvorstadt,4.4,1049.8,23980,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
577,Arbeitslose - Anteil,deutsch,2002,04 Schwabing - West,3.8,1177,30602.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
578,Arbeitslose - Anteil,deutsch,2002,05 Au - Haidhausen,4.4,1242.5,28104.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
579,Arbeitslose - Anteil,deutsch,2002,06 Sendling,4.3,803.8,18654,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
580,Arbeitslose - Anteil,deutsch,2002,07 Sendling - Westpark,3.9,1008,25582.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
581,Arbeitslose - Anteil,deutsch,2002,08 Schwanthalerhöhe,5.5,593.8,10784.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
582,Arbeitslose - Anteil,deutsch,2002,09 Neuhausen - Nymphenburg,3.6,1618.3,44515.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
583,Arbeitslose - Anteil,deutsch,2002,10 Moosach,3.7,881.8,23781.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
584,Arbeitslose - Anteil,deutsch,2002,11 Milbertshofen - Am Hart,4.6,1274,27626.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
585,Arbeitslose - Anteil,deutsch,2002,12 Schwabing - Freimann,3.7,1194.3,32662.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
586,Arbeitslose - Anteil,deutsch,2002,13 Bogenhausen,3.3,1377,41965.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
587,Arbeitslose - Anteil,deutsch,2002,14 Berg am Laim,4.4,834.8,18967.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
588,Arbeitslose - Anteil,deutsch,2002,15 Trudering - Riem,2.9,781.8,26752,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
589,Arbeitslose - Anteil,deutsch,2002,16 Ramersdorf - Perlach,4.1,2034.3,49850,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
590,Arbeitslose - Anteil,deutsch,2002,17 Obergiesing - Fasangarten,4.3,935.8,21955.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
591,Arbeitslose - Anteil,deutsch,2002,18 Untergiesing - Harlaching,4.1,1036.5,25149.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
592,Arbeitslose - Anteil,deutsch,2002,19 Thalkirchen - Obersendling - Forstenried - Fürstenried - Solln,3.5,1469,41846.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
593,Arbeitslose - Anteil,deutsch,2002,20 Hadern,3.4,759.8,22361.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
594,Arbeitslose - Anteil,deutsch,2002,21 Pasing - Obermenzing,3.1,1038,33842.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
595,Arbeitslose - Anteil,deutsch,2002,22 Aubing - Lochhausen - Langwied,3.4,685.5,20308,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
596,Arbeitslose - Anteil,deutsch,2002,23 Allach - Untermenzing,2.9,412.3,14375.3,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
597,Arbeitslose - Anteil,deutsch,2002,24 Feldmoching - Hasenbergl,4.2,1051.8,25005,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
598,Arbeitslose - Anteil,deutsch,2002,25 Laim,3.9,1017.5,26071,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
599,Arbeitslose - Anteil,deutsch,2001,Stadt München,3.1,20457.5,669540.8,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
600,Arbeitslose - Anteil,deutsch,2001,01 Altstadt - Lehel,2.8,297.5,10461.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
601,Arbeitslose - Anteil,deutsch,2001,02 Ludwigsvorstadt - Isarvorstadt,4,952.8,23532.5,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
602,Arbeitslose - Anteil,deutsch,2001,03 Maxvorstadt,3.2,770,23969,Arbeitslose (deutsch),Hauptwohnsitzbevölkerung (15 bis 64 Jahre) (deutsch)
